Agent_ID,Product_Category,Commission_Percentage
Agent_2023902,Auto & Accessories,20.35
Agent_1055970,Auto & Accessories,68.81
Agent_723854,Auto & Accessories,95.90
Agent_365342,Fashion,14.62
Agent_942973,Fashion,10.52
Agent_2224671,Fashion,32.79
Agent_761960,Home & Furniture,38.54
Agent_1955377,Electronics,10.18
Agent_839620,Fashion,29.29
Agent_1380115,Home & Furniture,52.41
Agent_2282152,Fashion,52.90
Agent_204220,Electronics,85.44
Agent_467451,Auto & Accessories,92.68
Agent_2365122,Auto & Accessories,56.61
Agent_1031925,Fashion,21.13
Agent_1799204,Electronics,80.12
Agent_2117163,Home & Furniture,66.76
Agent_1799906,Electronics,85.19
Agent_49160,Fashion,62.29
Agent_2086140,Auto & Accessories,47.85
Agent_1930332,Electronics,1.14
Agent_2155393,Auto & Accessories,81.86
Agent_2360417,Fashion,15.08
Agent_2080565,Fashion,70.96
Agent_1657756,Home & Furniture,32.67
Agent_469575,Home & Furniture,71.46
Agent_598709,Fashion,46.60
Agent_1908399,Home & Furniture,59.16
Agent_1602184,Electronics,17.22
Agent_531332,Electronics,37.02
Agent_1630044,Electronics,52.93
Agent_677761,Fashion,92.39
Agent_390246,Electronics,93.03
Agent_891173,Fashion,9.65
Agent_1553591,Fashion,65.25
Agent_1254313,Electronics,10.67
Agent_863727,Fashion,26.83
Agent_156463,Electronics,41.25
Agent_130432,Auto & Accessories,70.51
Agent_772665,Fashion,29.96
Agent_1124629,Auto & Accessories,39.84
Agent_2302732,Electronics,24.74
Agent_2014180,Fashion,26.97
Agent_1253448,Fashion,31.33
Agent_1894304,Electronics,76.85
Agent_1250647,Fashion,71.26
Agent_316728,Electronics,69.58
Agent_1855710,Auto & Accessories,4.52
Agent_949984,Auto & Accessories,61.51
Agent_1959884,Home & Furniture,85.58
Agent_485276,Home & Furniture,69.58
Agent_1384251,Auto & Accessories,53.88
Agent_869675,Fashion,21.73
Agent_1724733,Auto & Accessories,53.69
Agent_644060,Home & Furniture,4.36
Agent_1196198,Home & Furniture,52.07
Agent_884036,Home & Furniture,44.00
Agent_1377666,Electronics,65.46
Agent_213650,Home & Furniture,12.12
Agent_859572,Fashion,17.98
Agent_1754761,Home & Furniture,51.54
Agent_823688,Auto & Accessories,24.45
Agent_1332760,Electronics,41.02
Agent_1112194,Auto & Accessories,60.33
Agent_173212,Fashion,75.44
Agent_835707,Fashion,76.73
Agent_1546283,Electronics,57.07
Agent_69137,Auto & Accessories,53.04
Agent_1091218,Auto & Accessories,95.37
Agent_1681023,Electronics,29.76
Agent_2392381,Home & Furniture,31.52
Agent_145126,Home & Furniture,97.63
Agent_1834627,Home & Furniture,31.65
Agent_523204,Auto & Accessories,59.53
Agent_2111606,Auto & Accessories,4.37
Agent_2089345,Fashion,62.98
Agent_380893,Auto & Accessories,5.65
Agent_848400,Home & Furniture,95.48
Agent_1927803,Home & Furniture,14.93
Agent_444833,Fashion,89.49
Agent_825004,Electronics,47.13
Agent_654494,Home & Furniture,99.25
Agent_2003036,Home & Furniture,49.28
Agent_260842,Home & Furniture,20.68
Agent_278619,Auto & Accessories,43.77
Agent_2232639,Home & Furniture,12.69
Agent_937541,Electronics,95.06
Agent_939400,Auto & Accessories,43.57
Agent_24489,Fashion,27.97
Agent_1887191,Home & Furniture,20.65
Agent_1769148,Fashion,52.57
Agent_1431186,Home & Furniture,28.10
Agent_1512432,Home & Furniture,4.72
Agent_1504598,Auto & Accessories,40.86
Agent_1275467,Electronics,42.33
Agent_995497,Fashion,8.00
Agent_175404,Home & Furniture,14.15
Agent_1900224,Auto & Accessories,82.00
Agent_1444348,Electronics,6.69
Agent_372567,Electronics,90.09
Agent_850444,Auto & Accessories,47.76
Agent_2260277,Electronics,38.87
Agent_1247053,Fashion,12.69
Agent_1578691,Fashion,72.98
Agent_1127134,Home & Furniture,77.08
Agent_41932,Auto & Accessories,50.69
Agent_173786,Auto & Accessories,71.85
Agent_72445,Auto & Accessories,95.62
Agent_732637,Home & Furniture,30.16
Agent_234710,Fashion,4.92
Agent_2240159,Electronics,12.00
Agent_349363,Electronics,8.40
Agent_1208152,Auto & Accessories,75.88
Agent_1828114,Home & Furniture,13.42
Agent_957521,Home & Furniture,35.98
Agent_1072551,Electronics,86.43
Agent_1464567,Home & Furniture,79.12
Agent_630883,Home & Furniture,80.41
Agent_2064220,Fashion,80.65
Agent_1940443,Auto & Accessories,12.97
Agent_279869,Fashion,16.92
Agent_1105262,Auto & Accessories,31.93
Agent_47329,Home & Furniture,29.99
Agent_2151819,Electronics,91.99
Agent_150239,Home & Furniture,12.98
Agent_1635975,Fashion,3.76
Agent_1379764,Auto & Accessories,8.50
Agent_139604,Auto & Accessories,17.39
Agent_2093997,Fashion,38.09
Agent_1500188,Electronics,81.13
Agent_2244676,Electronics,94.49
Agent_1507793,Fashion,20.73
Agent_961562,Fashion,99.36
Agent_1335454,Home & Furniture,62.99
Agent_252575,Auto & Accessories,15.06
Agent_2264790,Auto & Accessories,6.37
Agent_39415,Home & Furniture,84.67
Agent_1608429,Auto & Accessories,60.96
Agent_2150239,Electronics,27.66
Agent_238733,Auto & Accessories,15.45
Agent_2045542,Home & Furniture,88.15
Agent_1859888,Home & Furniture,23.80
Agent_1589625,Auto & Accessories,23.59
Agent_1338779,Home & Furniture,44.78
Agent_227793,Electronics,97.56
Agent_83590,Auto & Accessories,62.73
Agent_1331522,Auto & Accessories,88.94
Agent_1814832,Fashion,97.50
Agent_871206,Electronics,21.89
Agent_758513,Fashion,48.28
Agent_1460666,Electronics,73.12
Agent_1180692,Fashion,16.73
Agent_2301875,Home & Furniture,30.27
Agent_392114,Home & Furniture,96.94
Agent_1992636,Electronics,50.69
Agent_1153642,Home & Furniture,96.65
Agent_1069655,Fashion,59.74
Agent_1616983,Electronics,43.71
Agent_2115943,Electronics,55.55
Agent_1866560,Electronics,38.10
Agent_431802,Auto & Accessories,73.71
Agent_1994742,Electronics,94.52
Agent_94710,Auto & Accessories,40.64
Agent_586140,Electronics,72.65
Agent_1698785,Auto & Accessories,34.84
Agent_2352553,Fashion,34.80
Agent_369776,Fashion,48.67
Agent_1525095,Home & Furniture,73.64
Agent_1406657,Home & Furniture,97.34
Agent_952640,Fashion,97.88
Agent_1066412,Home & Furniture,43.41
Agent_1970284,Electronics,32.95
Agent_1895981,Auto & Accessories,77.98
Agent_999324,Fashion,21.39
Agent_2091983,Fashion,92.60
Agent_1804573,Auto & Accessories,21.89
Agent_648061,Home & Furniture,20.54
Agent_2177058,Fashion,48.49
Agent_306396,Fashion,58.50
Agent_1875283,Auto & Accessories,95.93
Agent_1071112,Auto & Accessories,73.57
Agent_1730484,Auto & Accessories,17.71
Agent_1280562,Electronics,7.78
Agent_412836,Electronics,39.78
Agent_403807,Auto & Accessories,96.99
Agent_2264524,Electronics,60.54
Agent_1650663,Auto & Accessories,25.04
Agent_1584494,Home & Furniture,11.74
Agent_994473,Electronics,23.35
Agent_496055,Electronics,79.42
Agent_1727791,Home & Furniture,80.30
Agent_1511476,Fashion,8.67
Agent_1536582,Electronics,58.12
Agent_1764892,Fashion,97.86
Agent_315229,Auto & Accessories,46.70
Agent_492874,Electronics,66.46
Agent_1884196,Electronics,74.01
Agent_1989720,Home & Furniture,36.52
Agent_554724,Auto & Accessories,19.64
Agent_1019356,Auto & Accessories,6.77
Agent_2023317,Auto & Accessories,82.34
Agent_1048718,Auto & Accessories,63.81
Agent_1577297,Auto & Accessories,56.72
Agent_2299334,Electronics,87.12
Agent_2197524,Electronics,84.33
Agent_1576852,Home & Furniture,49.41
Agent_1891319,Fashion,37.48
Agent_1596805,Fashion,51.25
Agent_2207353,Fashion,27.09
Agent_1705675,Home & Furniture,74.44
Agent_1085601,Home & Furniture,77.18
Agent_1034292,Home & Furniture,79.45
Agent_688625,Home & Furniture,74.84
Agent_1616081,Fashion,2.82
Agent_562002,Home & Furniture,64.97
Agent_752764,Auto & Accessories,96.14
Agent_731835,Fashion,1.42
Agent_81919,Electronics,20.99
Agent_1592265,Home & Furniture,73.00
Agent_1852667,Fashion,65.10
Agent_1490538,Auto & Accessories,14.70
Agent_1125287,Electronics,78.51
Agent_6967,Home & Furniture,39.33
Agent_1580025,Fashion,45.94
Agent_2118732,Fashion,35.70
Agent_1719813,Electronics,72.66
Agent_1795286,Auto & Accessories,26.89
Agent_975597,Auto & Accessories,99.21
Agent_818552,Auto & Accessories,14.84
Agent_2175485,Home & Furniture,26.45
Agent_1522605,Auto & Accessories,17.57
Agent_1064771,Electronics,84.44
Agent_281794,Auto & Accessories,8.13
Agent_473820,Auto & Accessories,4.47
Agent_290522,Electronics,97.03
Agent_518282,Electronics,91.11
Agent_530809,Fashion,55.45
Agent_1864813,Home & Furniture,97.38
Agent_802971,Home & Furniture,9.89
Agent_2019938,Fashion,85.59
Agent_1456918,Electronics,39.65
Agent_1590698,Electronics,91.10
Agent_1198302,Electronics,32.68
Agent_915717,Fashion,98.26
Agent_1461194,Fashion,10.55
Agent_257844,Home & Furniture,67.61
Agent_1494223,Fashion,96.68
Agent_1507595,Fashion,15.48
Agent_2195527,Fashion,82.06
Agent_1810081,Electronics,60.65
Agent_1470259,Auto & Accessories,99.73
Agent_193357,Home & Furniture,56.67
Agent_318171,Fashion,37.24
Agent_1275686,Home & Furniture,19.86
Agent_2079854,Fashion,78.87
Agent_2193232,Electronics,7.29
Agent_1249731,Auto & Accessories,6.41
Agent_2003641,Auto & Accessories,77.74
Agent_2130656,Electronics,78.85
Agent_1470849,Home & Furniture,79.84
Agent_629706,Auto & Accessories,20.69
Agent_247226,Home & Furniture,99.67
Agent_778899,Auto & Accessories,18.05
Agent_1845146,Electronics,12.32
Agent_1006503,Home & Furniture,68.30
Agent_296297,Auto & Accessories,27.39
Agent_580109,Home & Furniture,51.61
Agent_966890,Home & Furniture,80.45
Agent_808253,Fashion,47.96
Agent_2160098,Electronics,59.56
Agent_1748605,Home & Furniture,27.97
Agent_2203202,Electronics,35.32
Agent_2215776,Home & Furniture,18.65
Agent_108802,Fashion,35.30
Agent_553291,Auto & Accessories,22.84
Agent_1864539,Electronics,95.72
Agent_1135870,Auto & Accessories,83.99
Agent_755549,Home & Furniture,40.23
Agent_2050811,Electronics,90.07
Agent_2133166,Electronics,7.74
Agent_724107,Electronics,85.40
Agent_1245265,Auto & Accessories,29.36
Agent_246887,Electronics,26.20
Agent_885595,Fashion,88.05
Agent_245097,Fashion,41.52
Agent_1998337,Auto & Accessories,29.13
Agent_902885,Home & Furniture,76.80
Agent_1829298,Electronics,98.56
Agent_642237,Fashion,76.59
Agent_1475732,Electronics,66.93
Agent_401490,Electronics,37.78
Agent_1484449,Home & Furniture,38.62
Agent_1305780,Auto & Accessories,39.69
Agent_1660302,Home & Furniture,93.52
Agent_2147559,Fashion,62.34
Agent_218253,Home & Furniture,94.23
Agent_1492291,Auto & Accessories,80.81
Agent_125956,Electronics,4.17
Agent_529390,Auto & Accessories,19.98
Agent_749093,Fashion,89.56
Agent_963508,Electronics,27.06
Agent_399929,Home & Furniture,96.16
Agent_16691,Auto & Accessories,14.05
Agent_533941,Fashion,37.06
Agent_808358,Electronics,59.77
Agent_578074,Auto & Accessories,59.72
Agent_1337255,Fashion,26.47
Agent_1746923,Auto & Accessories,75.24
Agent_896464,Electronics,83.58
Agent_2237478,Fashion,46.89
Agent_238058,Fashion,25.84
Agent_1030606,Home & Furniture,74.60
Agent_295461,Fashion,8.34
Agent_1589747,Fashion,84.25
Agent_754210,Electronics,77.03
Agent_977581,Auto & Accessories,51.50
Agent_1276751,Home & Furniture,57.34
Agent_1401382,Home & Furniture,16.18
Agent_1843395,Home & Furniture,19.48
Agent_515528,Auto & Accessories,39.02
Agent_2018978,Auto & Accessories,63.83
Agent_1941257,Home & Furniture,98.22
Agent_1085738,Fashion,41.91
Agent_2065648,Auto & Accessories,83.48
Agent_1144252,Auto & Accessories,79.48
Agent_1663436,Auto & Accessories,40.22
Agent_738223,Fashion,17.54
Agent_2241711,Auto & Accessories,35.56
Agent_395139,Electronics,70.90
Agent_2343918,Home & Furniture,72.90
Agent_825809,Home & Furniture,13.55
Agent_1561581,Fashion,65.84
Agent_182018,Auto & Accessories,4.23
Agent_2285018,Home & Furniture,65.61
Agent_1285280,Electronics,94.35
Agent_486581,Auto & Accessories,6.04
Agent_1328064,Fashion,70.06
Agent_957610,Electronics,9.90
Agent_1837325,Electronics,23.30
Agent_1083693,Electronics,93.84
Agent_523725,Electronics,42.01
Agent_144160,Auto & Accessories,38.20
Agent_710888,Home & Furniture,22.64
Agent_1932890,Home & Furniture,24.56
Agent_484248,Electronics,25.00
Agent_1657827,Auto & Accessories,84.70
Agent_1698002,Home & Furniture,99.17
Agent_747992,Fashion,33.41
Agent_936293,Electronics,21.88
Agent_2208242,Auto & Accessories,29.32
Agent_2367654,Auto & Accessories,86.33
Agent_135957,Home & Furniture,87.13
Agent_2136937,Auto & Accessories,73.95
Agent_2118618,Auto & Accessories,45.75
Agent_1610361,Auto & Accessories,32.90
Agent_2160756,Home & Furniture,8.69
Agent_298143,Home & Furniture,87.53
Agent_1120923,Fashion,24.69
Agent_1768115,Home & Furniture,45.86
Agent_640087,Home & Furniture,34.94
Agent_1115353,Auto & Accessories,27.35
Agent_79432,Auto & Accessories,14.26
Agent_2340642,Fashion,54.28
Agent_2197777,Fashion,53.77
Agent_1375567,Home & Furniture,20.96
Agent_1128848,Electronics,84.19
Agent_1846193,Auto & Accessories,95.01
Agent_1599015,Home & Furniture,39.76
Agent_2052225,Fashion,24.12
Agent_1199411,Home & Furniture,92.11
Agent_1278918,Home & Furniture,63.13
Agent_1340667,Auto & Accessories,91.33
Agent_841180,Electronics,35.18
Agent_969916,Home & Furniture,76.76
Agent_1940910,Auto & Accessories,6.39
Agent_2326065,Fashion,33.70
Agent_1498997,Auto & Accessories,61.17
Agent_1983747,Electronics,98.59
Agent_1870581,Fashion,88.42
Agent_1690877,Electronics,78.92
Agent_1690965,Auto & Accessories,59.31
Agent_237733,Fashion,2.34
Agent_2132916,Electronics,78.70
Agent_23640,Auto & Accessories,63.23
Agent_1825483,Fashion,57.08
Agent_757334,Home & Furniture,18.33
Agent_347843,Electronics,32.04
Agent_1047214,Home & Furniture,12.21
Agent_1719040,Auto & Accessories,3.72
Agent_456419,Electronics,61.70
Agent_257221,Electronics,87.37
Agent_2395854,Home & Furniture,98.28
Agent_2206386,Home & Furniture,73.32
Agent_172055,Auto & Accessories,13.84
Agent_347999,Auto & Accessories,51.49
Agent_492260,Auto & Accessories,3.47
Agent_192890,Fashion,86.54
Agent_585138,Fashion,23.21
Agent_304520,Electronics,15.17
Agent_2090118,Electronics,85.61
Agent_437652,Home & Furniture,3.78
Agent_1105912,Home & Furniture,86.18
Agent_324716,Fashion,36.63
Agent_567380,Fashion,19.70
Agent_1147925,Fashion,82.01
Agent_1669865,Fashion,34.38
Agent_540567,Fashion,52.49
Agent_1138968,Electronics,69.63
Agent_1315079,Electronics,56.55
Agent_1515447,Fashion,37.03
Agent_1349417,Electronics,33.63
Agent_1064736,Electronics,75.08
Agent_1961092,Home & Furniture,41.27
Agent_461502,Auto & Accessories,80.76
Agent_1290786,Electronics,7.38
Agent_2096459,Auto & Accessories,3.04
Agent_1535357,Home & Furniture,29.84
Agent_486207,Auto & Accessories,26.25
Agent_1212287,Home & Furniture,45.83
Agent_40138,Home & Furniture,63.36
Agent_2342119,Fashion,94.35
Agent_1662330,Electronics,26.17
Agent_1717216,Electronics,94.23
Agent_675993,Electronics,87.10
Agent_1077499,Home & Furniture,76.25
Agent_1130838,Auto & Accessories,35.68
Agent_1391891,Electronics,3.32
Agent_1565019,Fashion,92.13
Agent_733856,Fashion,19.42
Agent_482113,Auto & Accessories,19.19
Agent_337065,Auto & Accessories,28.66
Agent_1425811,Home & Furniture,3.34
Agent_480448,Home & Furniture,99.09
Agent_1071114,Auto & Accessories,90.50
Agent_1137650,Home & Furniture,33.69
Agent_1913581,Fashion,72.00
Agent_1170240,Fashion,10.52
Agent_190739,Fashion,69.39
Agent_2162405,Auto & Accessories,96.08
Agent_520638,Fashion,8.81
Agent_770276,Electronics,22.99
Agent_1534235,Home & Furniture,23.83
Agent_1150754,Electronics,59.23
Agent_2346519,Electronics,23.18
Agent_1185199,Electronics,50.64
Agent_1721141,Auto & Accessories,8.32
Agent_708585,Auto & Accessories,71.76
Agent_428529,Fashion,84.52
Agent_1264325,Electronics,37.63
Agent_2336579,Auto & Accessories,33.71
Agent_128100,Fashion,91.96
Agent_1567688,Auto & Accessories,70.60
Agent_1617283,Home & Furniture,78.21
Agent_1452719,Electronics,91.64
Agent_697866,Fashion,82.34
Agent_1678560,Auto & Accessories,57.62
Agent_1989162,Home & Furniture,88.00
Agent_1414220,Electronics,88.03
Agent_2248584,Fashion,20.12
Agent_1289387,Home & Furniture,92.02
Agent_2121696,Auto & Accessories,21.96
Agent_767483,Home & Furniture,15.79
Agent_419413,Electronics,43.60
Agent_1704725,Electronics,44.92
Agent_394927,Electronics,98.85
Agent_1149557,Electronics,55.24
Agent_732187,Fashion,97.89
Agent_1346266,Electronics,13.72
Agent_2354747,Electronics,28.89
Agent_387935,Electronics,21.36
Agent_1001525,Auto & Accessories,54.40
Agent_573000,Auto & Accessories,2.81
Agent_1337464,Home & Furniture,56.13
Agent_1703892,Fashion,83.63
Agent_43426,Electronics,84.36
Agent_809571,Home & Furniture,90.11
Agent_1564946,Home & Furniture,41.02
Agent_1769479,Electronics,57.63
Agent_582203,Auto & Accessories,47.64
Agent_643764,Auto & Accessories,31.20
Agent_1892418,Fashion,63.33
Agent_774518,Auto & Accessories,81.99
Agent_1814047,Fashion,11.37
Agent_1866309,Home & Furniture,31.35
Agent_1387387,Fashion,94.19
Agent_884213,Fashion,9.52
Agent_2233440,Home & Furniture,28.45
Agent_714829,Fashion,17.54
Agent_722035,Home & Furniture,67.98
Agent_1213608,Home & Furniture,91.45
Agent_654596,Fashion,50.61
Agent_613435,Auto & Accessories,90.48
Agent_1877806,Home & Furniture,3.15
Agent_1003263,Fashion,76.61
Agent_1222737,Electronics,11.69
Agent_1778192,Electronics,80.39
Agent_2265860,Home & Furniture,79.62
Agent_2160608,Home & Furniture,1.21
Agent_449721,Auto & Accessories,93.69
Agent_1270510,Auto & Accessories,72.89
Agent_2276942,Home & Furniture,91.13
Agent_682382,Electronics,8.21
Agent_428402,Auto & Accessories,89.44
Agent_1067760,Home & Furniture,75.45
Agent_125911,Fashion,37.14
Agent_1057281,Electronics,95.08
Agent_1768724,Electronics,57.31
Agent_641890,Fashion,69.72
Agent_1750716,Fashion,64.15
Agent_2054054,Electronics,68.26
Agent_579763,Home & Furniture,42.80
Agent_1406485,Electronics,9.86
Agent_2183613,Auto & Accessories,97.48
Agent_1840172,Electronics,27.57
Agent_2328851,Home & Furniture,1.27
Agent_584139,Electronics,48.77
Agent_3257,Fashion,61.37
Agent_784074,Electronics,40.17
Agent_1737729,Home & Furniture,49.57
Agent_2108993,Home & Furniture,44.49
Agent_1407200,Electronics,79.04
Agent_336703,Fashion,70.49
Agent_828359,Home & Furniture,90.97
Agent_495835,Auto & Accessories,67.77
Agent_551668,Electronics,59.88
Agent_971949,Home & Furniture,94.32
Agent_1061300,Auto & Accessories,82.33
Agent_1005100,Home & Furniture,7.79
Agent_720074,Home & Furniture,19.36
Agent_2211456,Fashion,36.48
Agent_1227722,Auto & Accessories,76.60
Agent_57746,Fashion,40.97
Agent_1991850,Home & Furniture,77.24
Agent_589954,Home & Furniture,93.49
Agent_624345,Home & Furniture,3.52
Agent_1594796,Home & Furniture,95.21
Agent_1201131,Electronics,35.41
Agent_2053223,Auto & Accessories,82.98
Agent_91932,Electronics,11.10
Agent_1513563,Auto & Accessories,31.74
Agent_1987569,Fashion,8.46
Agent_1711542,Electronics,9.61
Agent_2151280,Electronics,54.69
Agent_282295,Electronics,72.61
Agent_1508822,Auto & Accessories,4.36
Agent_1422387,Home & Furniture,13.25
Agent_1225842,Auto & Accessories,33.02
Agent_1250686,Home & Furniture,82.43
Agent_2280193,Fashion,46.55
Agent_1647766,Auto & Accessories,70.75
Agent_2000155,Home & Furniture,3.47
Agent_1572024,Auto & Accessories,17.30
Agent_864338,Electronics,87.15
Agent_2259956,Fashion,20.16
Agent_124346,Auto & Accessories,38.63
Agent_1025581,Auto & Accessories,4.13
Agent_2258455,Electronics,87.14
Agent_985584,Electronics,98.05
Agent_670805,Electronics,41.02
Agent_2280755,Auto & Accessories,2.25
Agent_2047496,Home & Furniture,18.43
Agent_162720,Fashion,43.72
Agent_882929,Electronics,94.61
Agent_1379243,Home & Furniture,52.87
Agent_144628,Electronics,81.61
Agent_1957526,Fashion,40.45
Agent_1819541,Electronics,55.43
Agent_1887221,Auto & Accessories,21.86
Agent_767516,Home & Furniture,69.75
Agent_2312921,Fashion,37.60
Agent_44829,Electronics,2.83
Agent_1031840,Fashion,48.36
Agent_370959,Auto & Accessories,16.49
Agent_1876,Electronics,19.53
Agent_1397898,Fashion,15.90
Agent_1123552,Electronics,65.94
Agent_1067573,Fashion,70.21
Agent_2051489,Auto & Accessories,14.65
Agent_864294,Auto & Accessories,45.53
Agent_1561221,Electronics,45.41
Agent_354047,Home & Furniture,57.90
